Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of cold-induced thermogenesis (GO:0120162)	3/97	0.6393315293852261	0.8192919696980796	0	0	0.9147350730887529	0.40919039212381275	CPT2;LEPR;OMA1
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	2/64	0.6401746543047301	0.8192919696980796	0	0	0.9247311827956989	0.4124432780172145	PGLYRP4;S100A9
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	2/64	0.6401746543047301	0.8192919696980796	0	0	0.9247311827956989	0.4124432780172145	BCL10;PAK2
plasma membrane organization (GO:0007009)	2/64	0.6401746543047301	0.8192919696980796	0	0	0.9247311827956989	0.4124432780172145	SYT11;FNBP1L
Golgi organization (GO:0007030)	4/130	0.6421665578768099	0.8192919696980796	0	0	0.9097370291400142	0.4029294196397891	PLK3;ATP8B2;STK25;TMED5
protein N-linked glycosylation via asparagine (GO:0018279)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	DPM3
artery morphogenesis (GO:0048844)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	GJA5
cardiac muscle cell action potential (GO:0086001)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	ATP1A1
regulation of long-term synaptic potentiation (GO:1900271)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	GSK3B
regulation of natural killer cell mediated cytotoxicity (GO:0042269)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	SLAMF6
estrogen metabolic process (GO:0008210)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	HSD17B7
regulation of striated muscle contraction (GO:0006942)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	GJA5
fatty-acyl-CoA biosynthetic process (GO:0046949)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	ELOVL1
regulation of type I interferon-mediated signaling pathway (GO:0060338)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	IFNAR2
snRNA 3'-end processing (GO:0034472)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	TOE1
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	RPS8
multivesicular body assembly (GO:0036258)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	CHMP2B
ncRNA catabolic process (GO:0034661)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	TUT4
negative regulation of cytoskeleton organization (GO:0051494)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	KANK4
negative regulation of gene expression, epigenetic (GO:0045814)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	MTF2
negative regulation of interleukin-1 production (GO:0032692)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	ZC3H12A
non-motile cilium assembly (GO:1905515)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	VANGL2
plasma membrane invagination (GO:0099024)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	FCGR1A
positive regulation of DNA recombination (GO:0045911)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	TFRC
positive regulation of endopeptidase activity (GO:0010950)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	APH1A
positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/30	0.6427019560575148	0.8192919696980796	0	0	0.9887277757852129	0.43709102379784887	NOTCH2
positive regulation of cell differentiation (GO:0045597)	8/258	0.6441454912773201	0.8207413042119875	0	0	0.9165645645645646	0.40313319760422917	HEYL;AKIRIN1;RAP1A;ZC3H12A;BOC;ARHGEF2;CCN1;DDR2
chemical homeostasis (GO:0048878)	2/65	0.6485717467625578	0.8252027405339197	0	0	0.9100056689342404	0.3940166627733437	ZBTB20;USF1
steroid biosynthetic process (GO:0006694)	2/65	0.6485717467625578	0.8252027405339197	0	0	0.9100056689342404	0.3940166627733437	OSBPL9;PMVK
mitotic G1 DNA damage checkpoint signaling (GO:0031571)	2/65	0.6485717467625578	0.8252027405339197	0	0	0.9100056689342404	0.3940166627733437	PLK3;GADD45A
protein palmitoylation (GO:0018345)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	ZDHHC23
purine nucleoside bisphosphate metabolic process (GO:0034032)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	ACOT11
regulation of cellular pH (GO:0030641)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	SLC9C1
regulation of cellular senescence (GO:2000772)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	YBX1
cardiac muscle cell action potential involved in contraction (GO:0086002)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	ATP1A1
cellular nitrogen compound biosynthetic process (GO:0044271)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	GBA
cellular response to cAMP (GO:0071320)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	RAP1A
ribonucleoside bisphosphate metabolic process (GO:0033875)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	ACOT11
steroid hormone biosynthetic process (GO:0120178)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	HSD17B7
multivesicular body organization (GO:0036257)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	CHMP2B
negative regulation of axon extension (GO:0030517)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	SEMA6C
negative regulation of DNA binding (GO:0043392)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	JUN
negative regulation of response to DNA damage stimulus (GO:2001021)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	ACKR3
peptidyl-asparagine modification (GO:0018196)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	DPM3
phosphatidylethanolamine metabolic process (GO:0046337)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	CEPT1
phospholipid translocation (GO:0045332)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	ATP8B2
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	CD47
positive regulation of protein targeting to mitochondrion (GO:1903955)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	SH3GLB1
positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	1/31	0.6547609444471321	0.8256217844017769	0	0	0.9557206537890045	0.40473343778981524	GBA
cellular response to nutrient levels (GO:0031669)	2/66	0.6568125583810036	0.8274292794286807	0	0	0.8957403273809523	0.37653035892262327	PRKAA2;USP33
positive regulation of cell cycle (GO:0045787)	2/66	0.6568125583810036	0.8274292794286807	0	0	0.8957403273809523	0.37653035892262327	PSRC1;PKN2
cell-matrix adhesion (GO:0007160)	3/100	0.6596859681301601	0.8299027841992683	0	0	0.8863060211716626	0.36869564983246134	ADAM15;PIP5K1A;THBS3
regulation of cell motility (GO:2000145)	4/133	0.6598207791165767	0.8299027841992683	0	0	0.8884415133634155	0.3694024560646846	LMO4;LMNA;NEXN;PKN2
inflammatory response (GO:0006954)	7/230	0.6604800315411432	0.8299027841992683	0	0	0.8990191003153132	0.37290268323393394	HDAC4;PTGFR;ADORA3;PTGER3;ACKR1;F11R;S100A9
transcription elongation from RNA polymerase II promoter (GO:0006368)	2/67	0.664898069528462	0.8299027841992683	0	0	0.8819139194139194	0.3599280572193035	NCBP2;EAF2
7-methylguanosine mRNA capping (GO:0006370)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	NCBP2
7-methylguanosine RNA capping (GO:0009452)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	NCBP2
activation of phospholipase C activity (GO:0007202)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	CD86
protein transmembrane import into intracellular organelle (GO:0044743)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	TOMM70
B cell proliferation (GO:0042100)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	CTPS1
regulation of centrosome duplication (GO:0010824)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	CHMP2B
cellular response to topologically incorrect protein (GO:0035967)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	HSPA13
regulation of intracellular protein transport (GO:0033157)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	PLK3
chondrocyte differentiation (GO:0002062)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	WNT2B
DNA damage checkpoint signaling (GO:0000077)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	TIPRL
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	ORC1
liver development (GO:0001889)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	TGFBR3
membrane depolarization (GO:0051899)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	CHRNB2
metal ion export (GO:0070839)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	ATP1A1
mitochondrial membrane organization (GO:0007006)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	MTX1
modulation by host of symbiont process (GO:0051851)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	JUN
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	HEYL
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	ARHGEF2
positive regulation of interleukin-10 production (GO:0032733)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	TIGIT
positive regulation of lamellipodium organization (GO:1902745)	1/32	0.6664135174177162	0.8299027841992683	0	0	0.9248430235344869	0.37534282818924314	AKIRIN1
negative regulation of transcription, DNA-templated (GO:0045892)	30/948	0.6665263302310149	0.8299027841992683	0	0	0.9341127755450006	0.3789467933069015	HDAC4;NR1I3;RORC;OTUD7B;PBXIP1;SCMH1;NRIP1;DMAP1;LRRFIP1;ZNF148;BEND5;ZNF684;PRMT6;PLK3;KDM4A;JUN;DR1;POU2F1;GADD45A;GATAD2B;HEYL;ZFP69;SARS1;DLG1;SFPQ;MTF2;DEPDC1;HDGF;CGGBP1;TRIM33
calcium-mediated signaling (GO:0019722)	3/102	0.6727874998116463	0.836195091920106	0	0	0.8683105270288579	0.34413382072604504	PTGFR;RCAN1;ACKR3
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	3/102	0.6727874998116463	0.836195091920106	0	0	0.8683105270288579	0.34413382072604504	GSK3B;ZYG11B;GLMN
regulation of myeloid cell differentiation (GO:0045637)	2/68	0.6728293716831932	0.836195091920106	0	0	0.8685064935064936	0.3441574362521847	PRMT6;MOV10
regulation of translational initiation (GO:0006446)	2/68	0.6728293716831932	0.836195091920106	0	0	0.8685064935064936	0.3441574362521847	NCBP2;CSDE1
organic substance transport (GO:0071702)	4/136	0.6768769155136025	0.8375491987471698	0	0	0.8681139755766621	0.33879522233627213	ABCD3;CHMP2B;SLC50A1;SCAMP3
regulation of protein phosphorylation (GO:0001932)	8/266	0.6774212110589659	0.8375491987471698	0	0	0.8877714924226552	0.34575328462398913	TFRC;ZC3H12A;LEPR;RSPO1;CCN1;PLPP3;ROPN1;SOD1
peptidyl-serine modification (GO:0018209)	5/169	0.6774314617429118	0.8375491987471698	0	0	0.8732545845637829	0.3400862863498405	GSK3B;MAST2;CDC7;PKN2;PAK2
actin filament bundle assembly (GO:0051017)	1/33	0.6776733524416771	0.8375491987471698	0	0	0.8958952451708767	0.3485837807779674	ESPNL
actin filament bundle organization (GO:0061572)	1/33	0.6776733524416771	0.8375491987471698	0	0	0.8958952451708767	0.3485837807779674	ESPNL
bile acid metabolic process (GO:0008206)	1/33	0.6776733524416771	0.8375491987471698	0	0	0.8958952451708767	0.3485837807779674	OSBPL9
regulation of interleukin-17 production (GO:0032660)	1/33	0.6776733524416771	0.8375491987471698	0	0	0.8958952451708767	0.3485837807779674	SLAMF6
regulation of sprouting angiogenesis (GO:1903670)	1/33	0.6776733524416771	0.8375491987471698	0	0	0.8958952451708767	0.3485837807779674	S100A1
signal transduction by p53 class mediator (GO:0072331)	1/33	0.6776733524416771	0.8375491987471698	0	0	0.8958952451708767	0.3485837807779674	BOK
lytic vacuole organization (GO:0080171)	1/33	0.6776733524416771	0.8375491987471698	0	0	0.8958952451708767	0.3485837807779674	GBA
neuron projection extension (GO:1990138)	1/33	0.6776733524416771	0.8375491987471698	0	0	0.8958952451708767	0.3485837807779674	ALCAM
positive regulation of telomere maintenance via telomerase (GO:0032212)	1/33	0.6776733524416771	0.8375491987471698	0	0	0.8958952451708767	0.3485837807779674	CCT8
organelle assembly (GO:0070925)	13/425	0.6786055504461116	0.8383142863609786	0	0	0.9028759014732018	0.35005875351574106	IQCB1;ATG3;TMOD4;CEP19;FNBP1L;HSPB11;CDC14A;ATG16L1;CSDE1;POGZ;CHMP2B;UBAP2L;CFAP44
cell chemotaxis (GO:0060326)	2/69	0.6806076592212388	0.8388520735429357	0	0	0.8554992892679459	0.32916983132609345	PIP5K1A;ACKR3
cellular response to calcium ion (GO:0071277)	2/69	0.6806076592212388	0.8388520735429357	0	0	0.8554992892679459	0.32916983132609345	PRKAA2;SYT11
cellular response to decreased oxygen levels (GO:0036294)	2/69	0.6806076592212388	0.8388520735429357	0	0	0.8554992892679459	0.32916983132609345	FAM162A;LMNA
DNA-templated transcription, elongation (GO:0006354)	2/69	0.6806076592212388	0.8388520735429357	0	0	0.8554992892679459	0.32916983132609345	NCBP2;EAF2
peptidyl-tyrosine phosphorylation (GO:0018108)	2/69	0.6806076592212388	0.8388520735429357	0	0	0.8554992892679459	0.32916983132609345	EPHA3;DDR2
cellular metal ion homeostasis (GO:0006875)	3/104	0.6855145587868214	0.8389886969415443	0	0	0.851027725723392	0.3213357650779052	ATP1A1;DRD3;TMCO1
neuron projection development (GO:0031175)	5/171	0.6873771456037444	0.8389886969415443	0	0	0.8626433987069354	0.3233809965236383	GSK3B;DOCK7;GBA;TBC1D23;NCDN
COPII-coated vesicle budding (GO:0090114)	2/70	0.6882342210655977	0.8389886969415443	0	0	0.842874649859944	0.3149199356719528	TRAPPC3;TFG
fatty acid catabolic process (GO:0009062)	2/70	0.6882342210655977	0.8389886969415443	0	0	0.842874649859944	0.3149199356719528	ABCD3;CPT2
kidney development (GO:0001822)	2/70	0.6882342210655977	0.8389886969415443	0	0	0.842874649859944	0.3149199356719528	VANGL2;HSPB11
sterol metabolic process (GO:0016125)	2/70	0.6882342210655977	0.8389886969415443	0	0	0.842874649859944	0.3149199356719528	GBA;PMVK
B cell receptor signaling pathway (GO:0050853)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	VAV3
cell-substrate junction assembly (GO:0007044)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	PIP5K1A
regulation of glucose metabolic process (GO:0010906)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	RORC
regulation of keratinocyte differentiation (GO:0045616)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	CTSK
regulation of lamellipodium assembly (GO:0010591)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	AKIRIN1
response to steroid hormone (GO:0048545)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	ATP1A1
histone lysine methylation (GO:0034968)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	SETDB1
sister chromatid segregation (GO:0000819)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	CDCA8
synaptic vesicle recycling (GO:0036465)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	SYNJ1
tRNA methylation (GO:0030488)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	TYW3
ventricular cardiac muscle tissue morphogenesis (GO:0055010)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	TGFBR3
negative regulation of blood vessel endothelial cell migration (GO:0043537)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	GADD45A
organelle disassembly (GO:1903008)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	PLK3
phosphatidylserine metabolic process (GO:0006658)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	PLA1A
positive regulation of calcium ion transport into cytosol (GO:0010524)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	CASQ1
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/34	0.6885536672321901	0.8389886969415443	0	0	0.8687018776171822	0.3241665437822278	BCAR3
